"id"	"primary_name"	"location"	"last_status_check_time"	"total.dois"	"current.dois"	"backfile.dois"	"prefixes"	"coverge.references.backfile"	"coverge.references.current"	"combinedPercEst"
2795	"American Society of Tropical Medicine and Hygiene"	"One Parkview PlazaSuite 800 Suite 100 Oakbrook Terrace IL 60181 United States"	"2018-03-26"	16651	1243	15408	10.4269	0.168743506073952	0.727272748947144	0.020014972592396
1696	"University of Toronto Press Inc. (UTPress)"	"5201 Dufferin St. North York ON M3H 5T8 Canada"	"2018-03-26"	81137	3150	77987	10.3138	0.044186852872372	0	0.01968367524927
1363	"Japanese Society for Horticultural Science"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	6182	172	6010	10.2503	0.533277869224548	0.691860437393188	0.018986806301349
4947	"International Scientific Information, Inc."	"150 Broadhollow Road. Suite 114 Melville NY 11747 United States"	"2018-03-26"	5570	2309	3261	10.12659	0.67310643196106	0.478995233774185	0.018855429940107
2674	"OMICS Publishing Group"	"5716 Corsa Avenue Suite 1 Tarnaka Westlake CA 91362 United States"	"2018-03-26"	68301	14947	53354	10.4172	0.061251264065504	0	0.01866693204269
2653	"AACE Corp (American Association of Clinical Endocrinologists)"	"245 Riverside Ave. Suite 200 Suite 200 Jacksonville FL 32202 United States"	"2018-03-26"	3547	695	2852	10.4158	0.930575013160706	0.84172660112381	0.018501282909309
2270	"Korean Association of Internal Medicine"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	3457	695	2762	10.3904	0.967414915561676	0.787050366401672	0.018387042631912
260	"The Haworth Press"	"Informa UK Limited,Purchase Ledger Department PO Box 7044,Sheepen Place P.O. Box 7044 Colchester CO3 3WQ United Kingdom"	"2018-03-26"	14180	0	14180	10.13	0.225317344069481	0	0.018249953420161
1302	"Oncology Nursing Society (ONS)"	"125 Enterprise Drive Pittsburgh 15275 United States"	"2018-03-26"	3988	500	3488	10.1188	0.774082541465759	0.952000021934509	0.018141424610479
3689	"Index Copernicus"	"Sienna 86/74 st. Warszawa 00-815 Poland"	"2018-03-26"	12796	4207	8589	10.5604	0.242635935544968	0.246018543839455	0.017815839430337
2902	"International Press of Boston"	"PO Box 43502 Somerville 2143 United States"	"2018-03-26"	14252	768	13484	10.431	0.228641346096992	0.03645833209157	0.017770142262901
2859	"The Korean Institute of Electrical and Electronic Material Engineers"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	3702	262	3440	10.4313	0.852325558662415	0.625954210758209	0.017684461815592
7163	"International Academy Publishing (IAP)"	"3308 N. Mayfield Ave. San Bernadino CA 92405 United States"	"2018-03-26"	4993	307	4686	10.17706	0.614169895648956	0.628664493560791	0.017541662099299
1243	"Radiation Research Society"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	3255	315	2940	10.1667	0.940136075019836	0.90793651342392	0.01742170896169
1692	"Japanese Society for Food Science and Technology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	9183	226	8957	10.3136	0.314390987157822	0.924778759479523	0.01727890812476
4613	"American Institute of Ultrasound in Medicine"	"14750 Sweitzer Lane Suite 100 Suite 100 Laurel 20707 United States"	"2018-03-26"	6074	190	5884	10.7863	0.477396339178085	0.989473700523376	0.017118971077504
1394	"Journal of Orthopaedic & Sports Physical Therapy (JOSPT)"	"1111 North Fairfax Street Suite 100 Suite 100 Alexandria VA 22314-1436 United States"	"2018-03-26"	3904	332	3572	10.2519	0.744120955467224	0.91566264629364	0.016919049766519
4507	"IACSIT Press"	"Blk 708, Jurong West St. 71 #07-42 Jurong West, St. 71, #07-42 Singapore Singapore"	"2018-03-26"	4887	278	4609	10.7763	0.609676718711853	0.449640274047852	0.016764824469392
3295	"Korean Society of Life Science"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	3182	235	2947	10.5352	0.948422133922577	0.527659595012665	0.016673432132533
846	"Ceramic Society of Japan"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	17085	287	16798	10.2109	0.155851885676384	0.763066172599792	0.01620504483353
299	"Surface Science Society Japan"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	4988	223	4765	10.138	0.563483715057373	0.609865486621857	0.016113651913287
93	"Springer Fachmedien Wiesbaden GmbH"	"Abraham-Lincoln-Str 46 Wiesbaden 65173 Germany"	"2018-03-26"	12570	448	12122	10.1365	0.209371387958527	0.582589268684387	0.01598798742372
379	"American Marketing Association (AMA)"	"130 E. Randolph St., 22nd Floor Suite 5800 Chicago IL 60601 United States"	"2018-03-26"	3362	388	2974	10.1509	0.82851380109787	0.837628841400146	0.0159308675116
5768	"The Jutendo Medical Journal"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	10205	77	10128	10.14789	0.262835711240768	0.623376607894897	0.015479616968857
1928	"Practical Action Publishing"	"Schumacher Center for Technology and Development Bourton on Dunsmore Rugby Warwichshire CV23 9QZ United Kingdom"	"2018-03-26"	11589	680	10909	10.3362	0.247960403561592	0	0.01545105656347
2101	"Duncker & Humblot GmbH"	"Carl-Heinrich-Becker-Weg 9 Berlin 12113 Germany"	"2018-03-26"	8056	891	7165	10.379	0.318073958158493	0.428731769323349	0.015199726278233
3461	"Palacky University Olomouc"	"Tr. Svobody 8 Olomouc 77126 Czech Republic"	"2018-03-26"	2670	529	2141	10.5507	0.970107436180115	0.937618136405945	0.014697067706451
1899	"The Korean Society of Radiology (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	8839	317	8522	10.3348	0.26554799079895	0.9747633934021	0.014691355432517
4106	"The Korean Institute of Information and Communication Sciences"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	3229	370	2859	10.6109	0.798880755901337	0.718918919563293	0.014565691266392
2774	"Europa Digital & Publishing"	"19, allees Jean Jaures BP 61508 BP 61508 Toulouse 31 015 France"	"2018-03-26"	2890	812	2078	10.4244	0.870548605918884	0.860837459564209	0.014325785421859
848	"Zoological Society of Japan"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	3200	141	3059	10.2108	0.774109184741974	0.992907822132111	0.014325785300654
6491	"Hind Agri Horticultural Society"	"Ashram 418/4, South Civil Lines Muzaffarnagar Uttar Pradesh 251001 India"	"2018-03-26"	4756	2814	1942	10.1574	0.417610704898834	0.603056132793427	0.014325785001046
6939	"Academy Publication"	"Flat 107 25 Indescon Square London E14 9DG United Kingdom"	"2018-03-26"	3579	744	2835	10.17507	0.828571438789368	0.178763434290886	0.014177272517828
4040	"Japanese Society of Radiological Technology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	47594	185	47409	10.6009	0.04942099750042	0.627027034759521	0.01404589597214
971	"Japan Neurosurgical Society"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	7870	148	7722	10.2176	0.296943783760071	0.986486494541168	0.013931654274413
622	"Tohoku University Medical Press"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	10470	147	10323	10.162	0.219800442457199	0.986394584178925	0.01378885379531
4792	"Mendel University Press"	"Zemedelska 1 Brno 613 00 Czech Republic"	"2018-03-26"	2846	296	2550	10.11118	0.833333313465118	0.89527028799057	0.013651764844866
1320	"Portico"	"100 Campus Drive Suite 100 Suite 100 Princeton NJ 8540 United States"	"2018-03-26"	48916	626	48290	10.373	0.048250153660774	0.092651754617691	0.01364034056852
3552	"Canadian Institute of Forestry"	"c/o The Canadian Ecology Centre PO Box 430, 6905 Hwy. 17 PO Box 430, 6905 Hwy. 17 W. Mattawa ON P0H 1VO Canada"	"2018-03-26"	9991	113	9878	10.5558	0.234966591000557	0.56637167930603	0.013623204844375
1260	"Coastal Education and Research Foundation"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	3775	471	3304	10.2112	0.617433428764343	0.709129512310028	0.013560372814084
3222	"Growing Science"	"318 W. Chevy Chase Dr. #211 Glendale CA 91204 United States"	"2018-03-26"	2443	369	2074	10.5267	0.950337529182434	0.989159882068634	0.01334331536427
2573	"The Korean Society of Anesthesiologists"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	8275	123	8152	10.4097	0.271712452173233	0.97560977935791	0.013337602648755
2180	"Institute of Image Information and Television Engineers"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	12049	105	11944	10.3169	0.187458142638206	0.790476202964783	0.013263347008405
7216	"Society for Applied Anthropology"	"PO Box 2436 Oklahoma City OK 73101 United States"	"2018-03-26"	5168	189	4979	10.1773	0.458726644515991	0	0.013046289118712
1936	"Uspekhi Fizicheskikh Nauk (UFN) Journal"	"Shchukinskaya Str.12 Building 1 Building 1 Moscow 123182 Russian Federation"	"2018-03-26"	14265	477	13788	10.3367	0.156875550746918	0.218029350042343	0.012949185259494
1228	"Florida Entomological Society"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	2455	309	2146	10.1653	0.915191054344177	0.961165070533752	0.012914912564597
527	"International Society of Endovascular Specialists"	"c/o Allen Press 810 E 10th St 810 E 10th St Lawrence 66044 United States"	"2018-03-26"	2357	0	2357	10.1583	0.943572342395782	0	0.012703567256275
378	"Inderscience Publishers"	"World Trade Center Building 29 Route de Pre-Bois, Case postale 896 29 Route de Pre-Bois, Case postale 896 Geneva 15 CH-1215 Switzerland"	"2018-03-26"	89040	17572	71468	10.1504	0.030894946306944	0	0.012612174753015
1901	"Yonsei University College of Medicine (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	4216	240	3976	10.3349	0.494215279817581	0.966666638851166	0.012549341922719
3673	"University of Illinois Press"	"1325 S. Oak St. P0516133 Champaign IL 61820 United States"	"2018-03-26"	10817	5384	5433	"10.5622, 10.5406"	0.40382844209671	0	0.012532205701838
1234	"Humboldt Field Research Institute"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	2414	303	2111	10.1656	0.897678852081299	0.943894386291504	0.012457949980799
4570	"Institute of Molecular Biology and Genetics (NAS Ukraine)"	"UMR 8126, Institute Gustave Roussy 39 Rue Camille-Desmoulins Villejuif CEDEX 94805 France"	"2018-03-26"	2391	70	2321	10.7124	0.911245167255402	0.871428549289703	0.012429389664868
194	"Georg Thieme Verlag KG"	"Ruedigerstrasse 14 Stuttgart 70469 Germany"	"2018-03-26"	758063	63610	694453	10.1055	0.002501249080524	0.006901430431753	0.01242938901273
3247	"Institute of Control, Robotics and Systems"	"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea"	"2018-03-26"	2716	299	2417	10.5302	0.889118731021881	0	0.012275164367741
4631	"Editorial Committee of Japanese Journal of Infectious Diseases, National Institute of Infectious Dis"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	2433	191	2242	10.7883	0.863960742950439	0.994764387607574	0.012149499646319
3621	"Japan Oil Chemists' Society"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	8013	210	7803	10.565	0.246828138828278	0.928571403026581	0.012115227308058
8849	"Institute of Mathematics, Czech Academy of Sciences"	"Zitna 25 Prague 115 67 Czech Republic"	"2018-03-26"	2544	375	2169	10.21136	0.938681423664093	0.221333339810371	0.012103803513553
1900	"Korean Society for Parasitology"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	2204	208	1996	10.3347	0.96593189239502	0.913461565971375	0.012098091778319
3294	"The Korean Statistical Society"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	2330	193	2137	10.5351	0.919045388698578	0.678756475448608	0.011966714573578
524	"Japan Society of Plasma Science and Nuclear Fusion Research"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	3730	52	3678	10.1585	0.553561747074127	0.961538434028625	0.011915306875129
3076	"The Korean Society for Aeronautical & Space Sciences"	"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea"	"2018-03-26"	2834	190	2644	10.5139	0.732980310916901	0.773684203624725	0.011909593905288
1150	"Japan Society for Aeronautical and Space Sciences"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	6693	196	6497	10.2322	0.293520092964172	0.867346942424774	0.011863898214189
3665	"American Journal of Pharmaceutical Education"	"AACP 1727 King St., Suite 200 1727 King St., Suite 200 Alexandria 22314 United States"	"2018-03-26"	2680	237	2443	10.5688	0.774457633495331	0.552742600440979	0.011555448007043
3587	"The Society of Practical Otolaryngology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	17042	334	16708	10.5631	0.102046921849251	0.919161677360535	0.011492615475759
3345	"Korean Institute of Intelligent Systems"	"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea"	"2018-03-26"	2614	232	2382	10.5391	0.791351795196533	0.456896543502808	0.01137266274943
5043	"Frontline Medical Communications, Inc."	"7 Century Drive Suite 202 Suite 302 Parsippany NJ 07054-4609 United States"	"2018-03-26"	3572	752	2820	10.12788	0.67269504070282	0.115691490471363	0.011332678736453
1309	"Society of Materials Science, Japan"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	12292	251	12041	10.2472	0.146582514047623	0.808764934539795	0.011241286364356
5538	"The Korea Society of Digital Policy and Management"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	2342	799	1543	10.144	0.946856796741486	0.634543180465698	0.011241286297795
4636	"The Japanese Congress of Neurological Surgeons"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	6912	82	6830	10.7887	0.275256216526031	0.878048777580261	0.011149893271497
3531	"The Institute of Electronics Engineers of Korea"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	2363	575	1788	10.5573	0.93344521522522	0.469565212726593	0.011075637285577
5840	"International Society for Phytocosmetic Sciences"	"101 Durnell Ave. Roslindale 2131 United States"	"2018-03-26"	3061	1699	1362	10.15171	0.485315710306168	0.751030027866364	0.011064213058087
1347	"Technical Association of Photopolymers, Japan"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	3256	114	3142	10.2494	0.579567134380341	1	0.011052788538139
2125	"Korean Journal of Optics and Photonics"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	2038	129	1909	10.3807	0.963855445384979	0.720930218696594	0.011041365079416
3628	"The Korean Society of Fisheries and Aquatic Science"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	2018	123	1895	10.5657	0.967282295227051	0.78861790895462	0.011024228451681
558	"World Bank"	"Mayya Revzina 1818 H Street NW 1818 H Street NW Washington DC 20433 United States"	"2018-03-26"	20225	3533	16692	"10.1596, 10.19147"	0.052659958600998	0.295216530561447	0.010978532619119
2014	"Japanese Society for Bacteriology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	8873	19	8854	10.3412	0.216173484921455	0.157894730567932	0.010949972463547
386	"Japan Endocrine Society"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	11019	256	10763	10.1507	0.163151532411575	0.62890625	0.010949971937871
1212	"American Association of Avian Pathologists (AAAP)"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	3232	235	2997	10.1637	0.578912258148193	0.765957474708557	0.010938548442889
4581	"Korea Information and Communications Society"	"Dongsin Tower, 4th Floor 5, Mullae-dong 6-ga, Mullae-dong 6-ga Mullae-dong 6-ga Seoul 150-096 South Korea"	"2018-03-26"	2514	592	1922	10.784	0.905827283859253	0.290540546178818	0.010927124364182
3852	"The Japanese Journal of Gastroenterological Surgery"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	9881	168	9713	10.5833	0.181303411722183	0.898809552192688	0.010921412328063
2595	"The Korean Urological Association (KAMJE)"	"302-75 Ichon1-Dong Yongsan-Gu Yongsan-Gu Seoul 140-721 South Korea"	"2018-03-26"	1934	111	1823	10.4111	0.985189259052277	0.954954981803894	0.010864291854348
2975	"West-Japanese Society of Orthopedics & Traumatology"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	12617	229	12388	10.5035	0.136906683444977	0.890829682350159	0.010852867609154
1213	"American Association of Zoo Veterinarians"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	2426	360	2066	10.1638	0.752178132534027	0.944444417953491	0.010818595512622
3267	"The Korean Environmental Sciences Society"	"119 Yangpyeong-ro 4 (5a) Yeongdeungpo-gu Yeongdeungpo-gu Seoul South Korea"	"2018-03-26"	2491	280	2211	10.5322	0.842605173587799	0.046428572386503	0.010715779024708
1218	"American Society of Ichthyologists and Herpetologists (ASIH)"	"Suite 800 21 DuPont Circle 21 DuPont Circle Washington DC 20036 United States"	"2018-03-26"	2194	190	2004	10.1643	0.849301397800446	0.873684227466583	0.01067008254186
2050	"The Materials Research Society of Korea"	"245 Daehangno Yusong Yusong Daejeon 305-806 South Korea"	"2018-03-26"	2052	228	1824	10.374	0.962719321250916	0.447368413209915	0.010612962390054
2743	"Electronics and Telecommunications Research Institute (ETRI)"	"ETRI Journal Pub. Office, Technology Strategy Res. Div. 138 Gajeongno Yuseong 138 Gajeongno Yuseong Daejeon 305-700 South Korea"	"2018-03-26"	2288	204	2084	10.4218	0.807581603527069	0.848039209842682	0.010601538435275
3520	"American Academy of Orthopaedic Surgeons"	"9400 West Higgins Road Rosemont IL 60018-4976 United States"	"2018-03-26"	2410	407	2003	10.5435	0.77234148979187	0.73955774307251	0.010555841835819
1528	"Japan Society on Water Environment"	"New Road Oxford Oxford OX2 1BG United Kingdom"	"2018-03-26"	3079	62	3017	10.2965	0.578720569610596	0.951612889766693	0.010310224031601
4216	"Korean Ceramic Society"	"13th Fl., Hallasignmavalley, 325 - 2Seongsudong2-ga, Seongdong-gu 325-2 Seongsudong2-ga Seoul 133-827 South Korea"	"2018-03-26"	2021	181	1840	10.4191	0.882608711719513	0.955801129341125	0.010264528182527
